,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
93,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,,2012-06-26 09:52:15.000,2022-07-27 20:42:40.000,2022-07-27 20:42:35,9963.0,25.0,4703.0,1066.0,320.0,4681.0,24121.0,2022-01-03 10:35:57,1.6,7.0,117.0,27,False,sqlmap,,,49.0,,,https://pypi.org/project/sqlmap,5901.0,5901.0,,,,3.0,,,,,,,,,,,,,,,,
94,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2022-07-21 09:00:57.000,2022-07-21 09:00:57,564.0,14.0,224.0,32.0,204.0,171.0,3360.0,,,14.0,105.0,27,True,freezegun,conda-forge/freezegun,,84.0,,,https://pypi.org/project/freezegun,5156294.0,5161652.0,https://anaconda.org/conda-forge/freezegun,2022-03-18 11:36:36.297,407229.0,2.0,,,,,,,,,,,,,,,,
95,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-07-20 20:14:48.000,2022-07-18 14:47:53,944.0,50.0,340.0,39.0,442.0,363.0,2885.0,,,10.0,123.0,27,True,factory_boy,conda-forge/factory_boy,,160.0,,,https://pypi.org/project/factory_boy,2201807.0,2203283.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,103332.0,2.0,,,,,,,,,,,,,,,,
96,structlog,hynek/structlog,logging,Structured Logging for Python.,,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58.000,2022-07-28 13:23:10.469,2022-07-28 08:59:52,1062.0,35.0,155.0,31.0,201.0,208.0,2087.0,2022-07-20 11:47:25,22.1.0,12.0,89.0,27,False,structlog,conda-forge/structlog,,24.0,,,https://pypi.org/project/structlog,4145932.0,4148897.0,https://anaconda.org/conda-forge/structlog,2022-07-28 13:23:10.469,213483.0,3.0,,,,,,,,,,,,,,,,
97,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-07-28 10:05:55.000,2022-06-25 01:47:00,3297.0,8.0,563.0,94.0,528.0,163.0,1679.0,,,,379.0,27,True,diamond,,,73.0,100.0,100.0,https://pypi.org/project/diamond,46084.0,46084.0,,,,2.0,,,,,,,,,,,,,,,,
98,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-06-10 23:24:01.000,2022-06-10 23:24:01,1399.0,11.0,226.0,93.0,363.0,414.0,1420.0,2022-05-29 15:21:19,0.13.6,7.0,36.0,27,True,pybuilder,conda-forge/pybuilder,,81.0,,,https://pypi.org/project/pybuilder,18809.0,19201.0,https://anaconda.org/conda-forge/pybuilder,2022-05-29 11:42:08.336,16087.0,3.0,,,,,,,,,,,,,,,,
99,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-07-27 15:43:33.000,2022-07-27 11:47:21,2591.0,210.0,134.0,25.0,233.0,173.0,1367.0,,,16.0,70.0,27,True,rope,conda-forge/rope,,71.0,,,https://pypi.org/project/rope,777533.0,789840.0,https://anaconda.org/conda-forge/rope,2022-06-23 23:14:15.053,775357.0,2.0,,,,,,,,,,-9.0,,,,,,
100,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-05-28 10:44:12.000,2022-05-12 13:13:07,526.0,1.0,96.0,31.0,75.0,140.0,1352.0,,,16.0,51.0,27,True,radon,conda-forge/radon,,20.0,2644.0,2644.0,https://pypi.org/project/radon,457706.0,458463.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,43155.0,1.0,,,,,,,,,,,,,,,,
101,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-07-26 09:15:58.000,2022-07-18 11:01:56,436.0,62.0,113.0,30.0,262.0,87.0,1333.0,2022-06-29 15:15:47,2.0.0,10.0,38.0,27,True,safety,conda-forge/safety,,46.0,1.0,1.0,https://pypi.org/project/safety,1042304.0,1049658.0,https://anaconda.org/conda-forge/safety,2022-07-18 16:45:12.563,34558.0,3.0,180485.0,,,,,,,,,,,,,,,
102,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-07-28 14:00:38.000,2022-07-28 14:00:32,785.0,34.0,135.0,26.0,152.0,253.0,1278.0,,,,37.0,27,True,pdoc,,,10.0,750.0,750.0,https://pypi.org/project/pdoc,110363.0,110363.0,,,,2.0,,,,,,,,,,,,,,,,
103,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Pytest support for asyncio.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2022-07-26 04:22:18.000,2022-07-26 04:22:18,307.0,39.0,103.0,36.0,182.0,185.0,976.0,2022-07-15 08:25:15,0.19.0,16.0,38.0,27,True,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],27.0,,,https://pypi.org/project/pytest-asyncio,3387712.0,3405531.0,https://anaconda.org/conda-forge/pytest-asyncio,2022-07-15 14:13:02.270,1104470.0,2.0,30.0,,,,,,,,,,,,,,,
104,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,,2013-02-20 22:19:04.000,2022-07-19 21:41:35.000,2022-01-24 01:11:19,143.0,,45.0,15.0,56.0,36.0,492.0,,,4.0,21.0,27,True,mccabe,conda-forge/mccabe,,8.0,284129.0,284129.0,https://pypi.org/project/mccabe,22962112.0,23028760.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,4865313.0,1.0,,,,,,,,,,,,,,,,
105,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-05-30 16:54:42.000,2022-05-30 16:54:42,548.0,11.0,35.0,6.0,66.0,75.0,263.0,,,10.0,22.0,27,True,check-manifest,conda-forge/check-manifest,,17.0,7734.0,7734.0,https://pypi.org/project/check-manifest,186815.0,187988.0,https://anaconda.org/conda-forge/check-manifest,2022-03-13 13:01:22.255,50475.0,2.0,,,,,,,,,,,,,,,,
106,pytype,google/pytype,linters,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,,2015-03-18 20:52:08.000,2022-07-27 01:57:04.023,2022-07-26 22:03:48,5447.0,193.0,240.0,56.0,723.0,443.0,3813.0,,,42.0,81.0,26,False,pytype,conda-forge/pytype,,99.0,,,https://pypi.org/project/pytype,253341.0,256873.0,https://anaconda.org/conda-forge/pytype,2022-07-27 01:57:04.023,91852.0,2.0,,,,,,,,,,,,,,,,
107,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2022-07-16 00:35:44.000,2022-07-16 00:35:44,595.0,8.0,147.0,42.0,39.0,126.0,3633.0,,,11.0,7.0,26,True,alive-progress,conda-forge/alive-progress,,16.0,995.0,995.0,https://pypi.org/project/alive-progress,86180.0,86749.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990,16510.0,3.0,,,,,,,,,,,,,,,,
108,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2022-07-10 12:48:49.000,2022-07-05 20:52:00,701.0,5.0,291.0,84.0,350.0,201.0,2077.0,2022-06-19 22:24:20,6.8.0,8.0,116.0,26,True,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],107.0,,,https://pypi.org/project/pytest-testinfra,187044.0,187320.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-06-23 05:36:17.201,4971.0,3.0,,,,,,,,,,,,,,,,
109,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2021-12-01 06:29:43.000,2020-11-16 01:36:32,316.0,,607.0,156.0,33.0,119.0,1828.0,2017-02-20 12:00:41,0.2.7,1.0,13.0,26,False,uiautomator,,,161.0,217.0,217.0,https://pypi.org/project/uiautomator,62377.0,62377.0,,,,3.0,,,,,,,,,,,,,,,,
110,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2022-07-17 04:34:45.000,2022-07-14 18:31:38,706.0,5.0,50.0,18.0,311.0,120.0,949.0,2021-07-09 22:21:56,0.10.3,13.0,41.0,26,True,pdbpp,conda-forge/pdbpp,,71.0,2986.0,2986.0,https://pypi.org/project/pdbpp,224548.0,225843.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,76436.0,2.0,,,,,,,,,,,,,,,,
111,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-05-21 11:34:41.000,2022-02-03 14:42:26,570.0,,126.0,8.0,111.0,195.0,860.0,2019-01-24 16:15:02,0.3.11,5.0,57.0,26,True,pdoc3,anaconda/pdoc3,,99.0,1728.0,1728.0,https://pypi.org/project/pdoc3,340245.0,340272.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,885.0,2.0,,,,,,,,,,,,,,,,
112,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2022-07-11 04:13:11.000,2020-12-27 17:36:40,439.0,,56.0,10.0,38.0,34.0,558.0,,,3.0,17.0,26,False,autoflake,conda-forge/autoflake,,39.0,6736.0,6736.0,https://pypi.org/project/autoflake,958775.0,967778.0,https://anaconda.org/conda-forge/autoflake,2021-05-26 15:10:21.374,351128.0,2.0,,,,,,,,,,,,,,,PyCQA/autoflake,
113,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2022-05-02 20:14:33.630,2021-06-11 10:22:09,273.0,,39.0,7.0,35.0,49.0,475.0,,,7.0,15.0,26,False,coloredlogs,anaconda/coloredlogs,,26.0,12135.0,12135.0,https://pypi.org/project/coloredlogs,3044529.0,3044617.0,https://anaconda.org/anaconda/coloredlogs,2022-05-02 20:14:33.630,5160.0,3.0,,,,,,,,,,,,,,,,
114,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2022-07-25 00:50:31.000,2021-10-18 03:34:23,504.0,,36.0,7.0,57.0,95.0,429.0,,,18.0,22.0,26,True,darglint,conda-forge/darglint,,51.0,4290.0,4290.0,https://pypi.org/project/darglint,391393.0,392541.0,https://anaconda.org/conda-forge/darglint,2021-11-05 17:11:34.449,39043.0,2.0,,,,,,,,,,,,,,,,
115,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000,2022-06-22 07:13:53.000,2022-06-22 07:13:53,241.0,4.0,33.0,7.0,86.0,43.0,214.0,2022-02-07 17:10:12,0.9.1,9.0,16.0,26,True,pytest-mypy,conda-forge/pytest-mypy,['pytest'],8.0,1803.0,1803.0,https://pypi.org/project/pytest-mypy,249570.0,250603.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057,29962.0,3.0,,,,,,,,,,,,,,,,
116,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2022-02-24 14:18:07.000,2022-02-24 14:18:07,93.0,,26.0,11.0,41.0,28.0,122.0,,,11.0,10.0,26,True,gast,conda-forge/gast,,,91259.0,91259.0,https://pypi.org/project/gast,11772916.0,11805583.0,https://anaconda.org/conda-forge/gast,2021-11-15 08:20:52.503,1633388.0,1.0,,,,,,,,,,,,,,,,
117,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2022-07-27 16:32:27.966,2022-07-26 16:55:44,934.0,74.0,110.0,30.0,391.0,289.0,1878.0,,,99.0,27.0,25,True,pyupgrade,conda-forge/pyupgrade,,7.0,,,https://pypi.org/project/pyupgrade,359998.0,369332.0,https://anaconda.org/conda-forge/pyupgrade,2022-07-27 16:32:27.966,392030.0,2.0,,,,,,,,,,,,,,,,
118,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,112.0,23.0,221.0,161.0,1739.0,2020-04-28 06:31:17,.0.8.3,11.0,37.0,25,False,dephell,,,100.0,381.0,381.0,https://pypi.org/project/dephell,5103.0,5107.0,,,,3.0,180.0,,,,,,,,,,,,,,,
119,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,2017-01-22 04:25:52.000,2022-07-27 07:22:55.000,2022-07-23 08:26:53,1383.0,53.0,184.0,26.0,735.0,704.0,941.0,2022-06-22 04:11:43,6.11.1,39.0,94.0,25,True,cx_freeze,conda-forge/cx_freeze,,54.0,,,https://pypi.org/project/cx_freeze,51089.0,54417.0,https://anaconda.org/conda-forge/cx_freeze,2022-06-22 07:50:25.583,139805.0,3.0,,,,,,,,,,,,,,,,
120,Yappi,sumerc/yappi,profiling,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",,https://github.com/sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000,2022-05-22 09:09:29.000,2022-05-20 09:39:03,662.0,7.0,54.0,13.0,44.0,41.0,939.0,,,10.0,26.0,25,True,yappi,conda-forge/yappi,,19.0,620.0,620.0,https://pypi.org/project/yappi,856982.0,858811.0,https://anaconda.org/conda-forge/yappi,2022-05-20 18:19:05.949,111588.0,2.0,,,,,,,,,,,,,,,,
121,pytest-xdist,pytest-dev/pytest-xdist,testing,pytest plugin for distributed testing and loop-on-failures testing modes.,,https://github.com/pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2022-07-28 14:05:42.000,2022-07-22 13:44:17,999.0,9.0,160.0,46.0,310.0,272.0,938.0,,,42.0,83.0,25,True,pytest-xdist,conda-forge/pytest-xdist,['pytest'],210.0,,,https://pypi.org/project/pytest-xdist,6247815.0,6289728.0,https://anaconda.org/conda-forge/pytest-xdist,2021-12-10 14:46:36.827,3017757.0,3.0,,,,,,,,,,-9.0,,,,,,
122,pylama,klen/pylama,linters,Code audit tool for python.,,https://github.com/klen/pylama,https://github.com/klen/pylama,MIT,2012-08-17 10:10:10.000,2022-07-01 00:40:51.000,2022-03-11 14:15:28,680.0,,87.0,17.0,88.0,92.0,909.0,,,,45.0,25,True,pylama,,,40.0,4115.0,4115.0,https://pypi.org/project/pylama,104379.0,104379.0,,,,2.0,,,,,,,,,,,,,,,,
123,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,,2013-06-25 21:09:27.000,2022-07-11 14:07:52.240,2022-07-10 18:13:46,353.0,4.0,63.0,17.0,136.0,70.0,881.0,,,6.0,40.0,25,False,pytest-sugar,conda-forge/pytest-sugar,['pytest'],33.0,10288.0,10288.0,https://pypi.org/project/pytest-sugar,830433.0,832812.0,https://anaconda.org/conda-forge/pytest-sugar,2022-07-11 14:07:52.240,140375.0,3.0,,,,,,,,,,,,,,,,
124,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2022-07-26 01:17:01.000,2022-07-26 01:17:01,1067.0,9.0,72.0,23.0,74.0,169.0,739.0,,,8.0,38.0,25,True,green,conda-forge/green,,4.0,704.0,704.0,https://pypi.org/project/green,13287.0,15020.0,https://anaconda.org/conda-forge/green,2022-03-21 06:59:29.210,100554.0,3.0,,,,,,,,,,,,,,,,
125,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,,2013-02-09 18:32:52.000,2022-07-16 21:14:26.828,2022-07-15 19:51:19,249.0,8.0,70.0,13.0,114.0,76.0,388.0,,,16.0,33.0,25,False,pep8-naming,conda-forge/pep8-naming,,15.0,13046.0,13046.0,https://pypi.org/project/pep8-naming,1377604.0,1380600.0,https://anaconda.org/conda-forge/pep8-naming,2022-07-16 21:14:26.828,230752.0,2.0,,,,,,,,,,,,,,,,
126,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580,2022-07-27 17:45:26.000,2022-07-27 17:45:26,792.0,7.0,104.0,24.0,122.0,303.0,332.0,,,24.0,65.0,25,True,wheel,conda-forge/wheel,,36.0,,,https://pypi.org/project/wheel,113418707.0,113937898.0,https://anaconda.org/conda-forge/wheel,2021-12-22 18:22:48.622,37381791.0,3.0,,,,,,,,,,-9.0,,,,,,
127,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-07-22 06:32:51.000,2021-10-19 07:06:59,104.0,,28.0,4.0,62.0,41.0,147.0,,,14.0,30.0,25,True,flake8-quotes,conda-forge/flake8-quotes,['flake8'],3.0,6899.0,6899.0,https://pypi.org/project/flake8-quotes,740677.0,749317.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426,604840.0,2.0,,,,,,,,,,,,,,,,
128,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-07-26 05:32:52.041,2022-07-25 13:26:19,287.0,5.0,49.0,7.0,64.0,42.0,130.0,,,7.0,33.0,25,True,flake8-isort,conda-forge/flake8-isort,['flake8'],8.0,7650.0,7650.0,https://pypi.org/project/flake8-isort,718072.0,718658.0,https://anaconda.org/conda-forge/flake8-isort,2022-07-26 05:32:52.041,19348.0,2.0,,,,,,,,,,,,,,,,
129,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2022-07-25 08:51:29.000,2022-07-21 09:15:29,245.0,17.0,123.0,50.0,37.0,68.0,6057.0,2022-07-21 09:17:39,2.1.3,7.0,19.0,24,True,icecream,conda-forge/icecream,,24.0,,,https://pypi.org/project/icecream,183830.0,184206.0,https://anaconda.org/conda-forge/icecream,2022-07-21 16:51:26.595,5645.0,3.0,,,,,,,,,,,,,,,,
130,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2022-07-05 00:17:13.000,2022-07-03 05:32:13,1234.0,2.0,142.0,33.0,199.0,276.0,1656.0,2022-03-09 20:13:02,1.7.7,44.0,78.0,24,True,prospector,conda-forge/prospector,,38.0,,,https://pypi.org/project/prospector,185084.0,185544.0,https://anaconda.org/conda-forge/prospector,2022-03-10 06:36:03.674,32704.0,2.0,,,,,,,,,,,,,,,,
131,beartype,beartype/beartype,linters,Unbearably fast O(1) runtime type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2022-07-27 07:38:42.000,2022-07-27 07:31:51,679.0,67.0,23.0,9.0,32.0,92.0,1231.0,2022-03-15 06:05:18,0.10.4,20.0,10.0,24,True,beartype,conda-forge/beartype,,22.0,,,https://pypi.org/project/beartype,89085.0,89852.0,https://anaconda.org/conda-forge/beartype,2022-03-15 09:40:26.391,19182.0,3.0,,,,,,,,,,,,,,,,
132,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-05-23 20:13:27.000,2022-05-23 20:00:28,185.0,5.0,33.0,8.0,29.0,20.0,1179.0,2022-04-02 13:25:49,0.2.6,3.0,6.0,24,True,stackprinter,conda-forge/stackprinter,,5.0,129.0,129.0,https://pypi.org/project/stackprinter,255555.0,255649.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,3510.0,3.0,,,,,,,,,,,,,,,,
133,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2022-02-23 21:20:41.000,2022-02-23 21:20:41,987.0,,91.0,17.0,61.0,79.0,935.0,,,4.0,35.0,24,True,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],81.0,3131.0,3131.0,https://pypi.org/project/pytest-benchmark,413606.0,432032.0,https://anaconda.org/conda-forge/pytest-benchmark,2021-04-18 21:19:04.860,1400398.0,3.0,,,,,,,,,,,,,,,,
134,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2022-07-28 01:10:45.000,2022-07-25 19:18:10,484.0,21.0,118.0,20.0,354.0,254.0,839.0,2022-01-07 23:25:39,2022.1.7,22.0,78.0,24,True,nox,conda-forge/nox,['pytest'],31.0,,,https://pypi.org/project/nox,1718700.0,1720741.0,https://anaconda.org/conda-forge/nox,2022-04-23 09:39:18.036,91862.0,3.0,,,,,,,,,,,,,,,wntrblm/nox,
135,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-07-20 09:05:05.000,2019-06-15 20:36:43,183.0,,51.0,13.0,49.0,42.0,648.0,,,1.0,16.0,24,False,pytest-watch,conda-forge/pytest-watch,['pytest'],37.0,4369.0,4369.0,https://pypi.org/project/pytest-watch,255293.0,256500.0,https://anaconda.org/conda-forge/pytest-watch,2022-06-20 12:58:53.880,65223.0,3.0,,,,,,,,,,,,,,,,
136,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2021-12-09 22:04:56.000,2020-11-16 12:31:58,468.0,,63.0,22.0,84.0,52.0,494.0,2020-11-16 12:36:24,0.11.2,7.0,22.0,24,False,mamba,,,28.0,468.0,468.0,https://pypi.org/project/mamba,20510.0,20510.0,,,,3.0,,,,,,,,,,,,,,,,
137,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2022-07-27 21:56:52.000,2022-07-27 21:56:30,235.0,15.0,84.0,10.0,105.0,115.0,433.0,2022-07-27 21:56:52,1.19.0,19.0,42.0,24,True,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],27.0,,,https://pypi.org/project/sphinx-autodoc-typehints,572118.0,577994.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2022-06-10 12:02:22.338,329061.0,2.0,,,,,,,,,,,,,,,,
138,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,,2014-03-31 15:34:54.000,2021-12-05 16:31:05.000,2019-12-22 18:11:19,86.0,,43.0,7.0,33.0,21.0,183.0,,,4.0,10.0,24,False,astunparse,conda-forge/astunparse,,11.0,50284.0,50284.0,https://pypi.org/project/astunparse,6553710.0,6567722.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426,854738.0,2.0,,,,,,,,,,,,,,,,
139,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,333.0,156.0,70.0,224.0,8647.0,,,8.0,35.0,23,True,bpytop,conda-forge/bpytop,,64.0,,,https://pypi.org/project/bpytop,7608.0,7968.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,6129.0,3.0,,,,,,,,,,,,,,,,
