,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
46,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2022-06-13 15:22:50.000,2022-06-13 15:22:36,2872.0,56.0,2435.0,384.0,821.0,1451.0,27745.0,2022-05-29 16:52:46,2.3.1,57.0,370.0,32,True,pyenv,,,28.0,,,https://pypi.org/project/pyenv,7414.0,7414.0,,,,2.0,,,,,,,,,,,,,,,,
47,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2022-06-16 22:46:31.000,2021-09-14 17:41:07,402.0,,884.0,172.0,138.0,208.0,6778.0,,,11.0,51.0,32,True,pyautogui,conda-forge/pyautogui,,356.0,15337.0,15337.0,https://pypi.org/project/pyautogui,457941.0,460728.0,https://anaconda.org/conda-forge/pyautogui,2021-11-11 10:15:02.687,153331.0,2.0,,,,,,,,,,,,,,,,
48,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2022-06-23 07:43:01.000,2022-06-22 15:54:07,522.0,31.0,579.0,107.0,568.0,667.0,6495.0,2022-05-13 16:28:58,1.22.0,53.0,24.0,32,True,playwright,,,35.0,1337.0,1337.0,https://pypi.org/project/playwright,326203.0,326203.0,,,,2.0,,,,,,,,,,,,,,,,
49,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2022-06-14 23:29:50.000,2022-06-07 20:06:03,3558.0,7.0,313.0,93.0,215.0,375.0,3621.0,,,18.0,57.0,32,True,invoke,conda-forge/invoke,,273.0,12252.0,12252.0,https://pypi.org/project/invoke,3170654.0,3179224.0,https://anaconda.org/conda-forge/invoke,2022-05-11 20:17:05.673,634236.0,2.0,,,,,,,,,,,,,,,,
50,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,,2017-08-26 04:11:53.000,2022-06-22 13:21:20.000,2022-06-22 13:10:02,3441.0,49.0,173.0,39.0,28.0,729.0,1518.0,2022-06-06 02:26:25,7.5.0,100.0,21.0,32,False,pyarmor,,,12.0,450.0,450.0,https://pypi.org/project/pyarmor,520228.0,520228.0,,,,2.0,,2.0,,,,,,,,,,,,,,
51,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2022-06-17 12:21:01.000,2022-04-05 09:33:19,724.0,3.0,166.0,22.0,300.0,209.0,907.0,2021-05-17 20:36:28,6.1.1,13.0,81.0,32,True,pydocstyle,conda-forge/pydocstyle,,85.0,27532.0,27532.0,https://pypi.org/project/pydocstyle,2165552.0,2175727.0,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379,722460.0,2.0,56.0,,,,,,,,,,,,,,,
52,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-06-20 17:49:26.000,2022-06-15 12:11:57,1723.0,28.0,455.0,101.0,777.0,710.0,5986.0,2022-05-23 20:06:10,6.6.2,52.0,168.0,31,True,pip-tools,conda-forge/pip-tools,,120.0,,,https://pypi.org/project/pip-tools,7601620.0,7603075.0,https://anaconda.org/conda-forge/pip-tools,2022-05-24 05:42:55.372,37830.0,2.0,,,,,,,,,,,,,,,,
53,pyre-check,facebook/pyre-check,linters,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2022-06-23 13:56:28.000,2022-06-23 13:55:14,11782.0,633.0,362.0,101.0,297.0,221.0,5945.0,2022-04-20 04:09:58,0.9.11,10.0,204.0,31,True,pyre-check,,,82.0,,,https://pypi.org/project/pyre-check,59428.0,59428.0,,,,2.0,,,,,,,,,,,,,,,,
54,virtualenv,pypa/virtualenv,virtual-envs,Virtual Python Environment builder.,,https://github.com/pypa/virtualenv,https://github.com/pypa/virtualenv,MIT,2011-03-06 14:33:27.000,2022-06-18 14:30:42.000,2022-06-10 15:07:36,541.0,15.0,874.0,155.0,1118.0,1153.0,4178.0,2021-09-24 10:46:05,20.8.1,38.0,73.0,31,True,virtualenv,conda-forge/virtualenv,,73.0,,,https://pypi.org/project/virtualenv,28312381.0,28345100.0,https://anaconda.org/conda-forge/virtualenv,2022-04-19 10:22:55.669,2061302.0,2.0,,-9.0,,,,,,,,,,,,,,
55,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2022-06-21 16:46:41.000,2022-06-20 18:23:05,8101.0,279.0,260.0,57.0,864.0,2689.0,1450.0,2022-02-15 17:54:05,4.3.0,14.0,141.0,31,True,scons,conda-forge/scons,,621.0,,,https://pypi.org/project/scons,212516.0,217276.0,https://anaconda.org/conda-forge/scons,2021-11-17 22:33:26.201,299194.0,2.0,431.0,,,,,,,,,,,,,,,
56,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2022-06-10 00:33:18.406,2022-06-09 21:27:55,517.0,46.0,127.0,36.0,237.0,117.0,215.0,2022-06-09 21:26:00,1.4.0,12.0,71.0,31,False,numpydoc,conda-forge/numpydoc,['sphinx'],57.0,32357.0,32357.0,https://pypi.org/project/numpydoc,1566068.0,1583456.0,https://anaconda.org/conda-forge/numpydoc,2022-06-10 00:33:18.406,1130226.0,2.0,,,,,,,,,,,,,,,,
57,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-06-22 03:42:55.000,2022-06-14 18:14:07,2469.0,96.0,202.0,62.0,170.0,154.0,5783.0,2022-04-29 20:46:28,1.5.8,23.0,30.0,30,True,scalene,,,58.0,108.0,108.0,https://pypi.org/project/scalene,6737.0,6737.0,,,,2.0,,,,,,,,,,,,,,,,
58,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-05-23 07:00:21.000,2021-10-23 09:17:21,311.0,,290.0,60.0,122.0,93.0,4330.0,2021-10-23 09:23:42,0.4.11,4.0,51.0,30,True,pipreqs,conda-forge/pipreqs,,99.0,11198.0,11198.0,https://pypi.org/project/pipreqs,258689.0,259067.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,26128.0,2.0,,,,,,,,,,,,,,,,
59,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-03-30 15:57:10.000,2021-12-30 16:31:44,354.0,,131.0,27.0,74.0,116.0,1557.0,,,12.0,49.0,30,True,ipdb,conda-forge/ipdb,,60.0,33001.0,33001.0,https://pypi.org/project/ipdb,4799413.0,4803156.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,265793.0,1.0,,,,,,,,,,,,,,,,
60,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-05-16 03:03:49.000,2022-05-16 03:03:37,1460.0,28.0,148.0,49.0,155.0,210.0,1399.0,,,10.0,63.0,30,True,doit,conda-forge/doit,,64.0,980.0,980.0,https://pypi.org/project/doit,291605.0,293481.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,101355.0,2.0,,,,,,,,,,,,,,,,
61,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,,2011-12-13 19:36:32.000,2021-10-25 05:23:45.000,2016-03-04 01:16:26,1004.0,,368.0,47.0,261.0,462.0,1351.0,,,1.0,95.0,30,False,nose,conda-forge/nose,,399.0,126624.0,126624.0,https://pypi.org/project/nose,6599193.0,6629906.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2242119.0,2.0,,,,,,,,,,,,,,,,
62,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/michaeljones/breathe,https://github.com/michaeljones/breathe,,2009-02-03 18:52:25.000,2022-06-21 20:00:18.000,2022-06-21 19:52:28,1719.0,24.0,154.0,16.0,334.0,381.0,602.0,2022-06-20 18:54:02,4.34.0,41.0,103.0,30,False,breathe,conda-forge/breathe,,131.0,6923.0,6923.0,https://pypi.org/project/breathe,274567.0,279365.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,324809.0,2.0,319.0,,,,,,,,,,,,,,,
63,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-06-22 14:21:56.000,2022-06-22 10:34:59,454.0,7.0,180.0,6.0,199.0,144.0,471.0,2021-11-11 20:59:17,3.3.1,28.0,64.0,30,True,coveralls,conda-forge/coveralls,['pytest'],6.0,22072.0,22072.0,https://pypi.org/project/coveralls,536900.0,547528.0,https://anaconda.org/conda-forge/coveralls,2021-11-12 20:59:06.844,690870.0,2.0,,,,,,,,,,,,,,,,
64,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-04-04 02:05:04.609,2022-04-02 15:07:32,305.0,3.0,903.0,232.0,111.0,96.0,15068.0,,,23.0,27.0,29,True,pysnooper,conda-forge/pysnooper,,19.0,695.0,695.0,https://pypi.org/project/pysnooper,106025.0,107293.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,46952.0,1.0,,,,,,,,,,,,,,,,
65,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-06-21 22:41:09.000,2022-04-28 17:39:04,1348.0,1.0,1494.0,157.0,591.0,543.0,4106.0,,,15.0,109.0,29,True,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],142.0,16.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2302335.0,2337561.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2465874.0,2.0,,,,,,,,,,,,,,,,
66,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-06-22 15:46:13.861,2022-06-22 13:02:20,2238.0,55.0,285.0,67.0,894.0,300.0,3633.0,2022-06-22 12:05:35,5.5.0,36.0,109.0,29,True,mimesis,conda-forge/mimesis,,2.0,,,https://pypi.org/project/mimesis,233914.0,234909.0,https://anaconda.org/conda-forge/mimesis,2022-06-22 15:46:13.861,22808.0,2.0,335.0,,,,,,,,,,,,,,,
67,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-06-21 21:41:59.000,2022-06-21 21:38:35,1170.0,70.0,217.0,56.0,932.0,736.0,2115.0,2022-06-21 22:06:12,2.1.93,100.0,105.0,29,True,pex,,,135.0,,,https://pypi.org/project/pex,346748.0,374380.0,,,,2.0,911888.0,,,,,,,,,,,,,,,
68,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,,2010-07-22 10:13:12.000,2022-06-20 05:42:08.640,2019-10-16 17:48:40,1195.0,,152.0,37.0,151.0,125.0,1423.0,2016-07-28 10:37:00,1.0.0,2.0,76.0,29,False,logbook,conda-forge/logbook,,50.0,3252.0,3252.0,https://pypi.org/project/logbook,3088109.0,3089888.0,https://anaconda.org/conda-forge/logbook,2022-06-20 05:42:08.640,69289.0,2.0,280.0,,,,,,,,,,,,,,,
69,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-06-23 07:45:56.000,2022-06-23 01:15:08,217.0,9.0,64.0,7.0,129.0,95.0,763.0,2022-06-23 01:16:27,22.6.22,23.0,56.0,29,True,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],42.0,8987.0,8987.0,https://pypi.org/project/flake8-bugbear,1450031.0,1467181.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-04-26 19:18:58.597,583121.0,2.0,,,,,,,,,,,,,,,,
70,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-06-12 16:15:40.631,2021-11-08 16:54:56,224.0,,76.0,10.0,43.0,71.0,750.0,2021-11-08 16:58:17,6.6.0,19.0,30.0,29,True,colorlog,conda-forge/colorlog,,,16115.0,16115.0,https://pypi.org/project/colorlog,9796795.0,9809894.0,https://anaconda.org/conda-forge/colorlog,2022-06-12 16:15:40.631,969363.0,2.0,,,,,,,,,,,,,,,,
71,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-06-22 15:52:12.424,2022-06-22 11:36:42,1314.0,42.0,155.0,22.0,320.0,326.0,591.0,2022-06-22 11:37:26,7.0.2,46.0,105.0,29,True,setuptools_scm,conda-forge/setuptools_scm,,80.0,,,https://pypi.org/project/setuptools_scm,18075330.0,18089070.0,https://anaconda.org/conda-forge/setuptools_scm,2022-06-22 15:52:12.424,1030502.0,3.0,,,,,,,,,,,,,,,,
72,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-06-14 00:06:55.000,2022-04-12 08:30:29,619.0,1.0,106.0,17.0,169.0,159.0,515.0,2022-03-26 22:16:11,2.5.3,23.0,64.0,29,True,pylint-django,conda-forge/pylint-django,['pylint'],36.0,18042.0,18042.0,https://pypi.org/project/pylint-django,726168.0,727516.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,93972.0,2.0,212.0,,,,,,,,,,,,,,,
73,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,,2017-05-08 20:14:30.000,2022-06-14 10:55:03.000,2022-02-14 23:25:40,1098.0,,82.0,19.0,100.0,99.0,503.0,,,21.0,44.0,29,False,parso,conda-forge/parso,,8.0,204793.0,204793.0,https://pypi.org/project/parso,17973497.0,18125010.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,8181708.0,2.0,,,,,,,,,,,,,,,,
74,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-05-24 02:24:15.000,2022-05-24 02:24:10,227.0,5.0,103.0,21.0,58.0,40.0,415.0,2022-05-24 02:13:54,1.5.0,21.0,37.0,29,True,ddt,conda-forge/ddt,,8.0,4260.0,4260.0,https://pypi.org/project/ddt,270543.0,271651.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,69859.0,2.0,,,,,,,,,,,,,,,,
75,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,,2012-06-26 09:52:15.000,2022-06-23 11:47:57.000,2022-06-23 11:47:52,9955.0,26.0,4691.0,1062.0,319.0,4663.0,23828.0,2022-01-03 10:35:57,1.6,7.0,117.0,28,False,sqlmap,,,48.0,,,https://pypi.org/project/sqlmap,6001.0,6001.0,,,,2.0,,,,,,,,,,,,,,,,
76,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-06-22 04:50:45.000,2022-06-22 04:41:01,431.0,2.0,457.0,165.0,142.0,166.0,8654.0,2022-06-22 04:50:45,0.15.1.0,9.0,40.0,28,True,gdbgui,,,124.0,177.0,177.0,https://pypi.org/project/gdbgui,220088.0,220472.0,,,,2.0,8854.0,,,,,,,,,,,,,,,
77,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-06-21 17:38:06.000,2022-05-19 22:15:32,444.0,9.0,294.0,108.0,254.0,167.0,8587.0,2022-05-17 00:32:44,0.3.12,18.0,29.0,28,True,py-spy,conda-forge/py-spy,,80.0,,,https://pypi.org/project/py-spy,859025.0,870113.3333333334,https://anaconda.org/conda-forge/py-spy,2021-12-18 07:06:29.610,311168.0,2.0,9023.0,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,1107.3333333333333,399596.0,,
78,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-06-20 22:58:24.000,2022-06-20 08:05:49,708.0,39.0,184.0,51.0,99.0,85.0,4511.0,,,23.0,40.0,28,True,pyinstrument,conda-forge/pyinstrument,,17.0,705.0,705.0,https://pypi.org/project/pyinstrument,330689.0,332352.0,https://anaconda.org/conda-forge/pyinstrument,2022-01-26 07:30:47.190,114750.0,2.0,,,,,,,,,,,,,,,,
79,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-06-23 11:36:52.000,2022-06-22 17:08:07,1931.0,127.0,173.0,37.0,863.0,596.0,3297.0,2022-06-01 13:56:29,2022.05.31,94.0,82.0,28,True,,conda-forge/mamba,,296.0,,,,,83532.0,https://anaconda.org/conda-forge/mamba,2022-06-01 14:47:06.240,3257759.0,3.0,,,,,,,,,,,,,,,,
80,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,,2011-05-13 23:44:30.000,2022-06-17 14:38:00.000,2022-06-17 14:37:59,1166.0,8.0,188.0,46.0,231.0,154.0,2402.0,,,11.0,83.0,28,False,pudb,conda-forge/pudb,,129.0,3170.0,3170.0,https://pypi.org/project/pudb,168524.0,170353.0,https://anaconda.org/conda-forge/pudb,2022-01-11 21:31:34.620,129860.0,2.0,,,,,,,,,,,,,,,,
81,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-06-23 08:10:15.000,2022-05-24 16:54:30,1156.0,22.0,253.0,49.0,322.0,165.0,2346.0,2022-02-16 22:16:52,1.2.0,6.0,60.0,28,True,detect-secrets,,,83.0,,,https://pypi.org/project/detect-secrets,405893.0,405893.0,,,,2.0,,,,,,,,,,,,,,,,
82,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,,2013-06-08 22:55:54.000,2022-06-17 14:10:18.000,2022-06-17 14:10:12,603.0,15.0,428.0,70.0,231.0,129.0,1446.0,,,6.0,83.0,28,False,pyelftools,conda-forge/pyelftools,,62.0,3548.0,3548.0,https://pypi.org/project/pyelftools,1243477.0,1244694.0,https://anaconda.org/conda-forge/pyelftools,2022-04-11 00:29:59.069,91277.0,2.0,,,,,,,,,,,,,,,,
83,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-06-23 08:35:40.000,2022-06-23 08:28:38,1551.0,229.0,219.0,43.0,325.0,335.0,1432.0,2022-05-17 02:05:58,0.3.7,15.0,97.0,28,True,briefcase,,,78.0,,,https://pypi.org/project/briefcase,5317.0,5317.0,,,,2.0,,,,,,,,,,,,,,,,
84,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-06-23 10:21:47.000,2022-06-23 10:21:47,780.0,63.0,134.0,26.0,152.0,247.0,1262.0,,,,37.0,28,True,pdoc,,,6.0,702.0,702.0,https://pypi.org/project/pdoc,109584.0,109584.0,,,,2.0,,,,,,,,,,,,,,,,
85,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,,2013-12-07 00:03:15.000,2022-05-06 18:17:17.000,2021-09-24 20:53:41,351.0,,162.0,20.0,79.0,54.0,646.0,,,5.0,28.0,28,False,alabaster,conda-forge/alabaster,['sphinx'],58.0,65945.0,65945.0,https://pypi.org/project/alabaster,6313490.0,6372325.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,4177291.0,2.0,,,,,,,,,,,,,,,,
86,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,,2013-02-20 22:19:04.000,2022-05-17 12:27:04.000,2022-01-24 01:11:19,143.0,,45.0,15.0,55.0,36.0,486.0,,,4.0,21.0,28,True,mccabe,conda-forge/mccabe,,8.0,275740.0,275740.0,https://pypi.org/project/mccabe,24142582.0,24207315.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,4660811.0,1.0,,,,,,,,,,,,,,,,
87,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-06-22 12:35:19.000,2022-06-12 05:02:10,512.0,5.0,219.0,65.0,366.0,377.0,5127.0,2022-05-28 04:01:10,1.1.0,23.0,77.0,27,True,pipx,conda-forge/pipx,,110.0,,,https://pypi.org/project/pipx,503229.0,503737.0,https://anaconda.org/conda-forge/pipx,2022-06-10 20:42:56.604,3052.0,3.0,,,,,,,,,,,,,,,,
88,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-06-17 21:12:42.000,2022-06-05 22:44:24,6342.0,769.0,158.0,57.0,105.0,204.0,3886.0,2022-06-05 23:21:25,pyoxidizer/0.22.0,19.0,46.0,27,True,pyoxidizer,,,274.0,,,https://pypi.org/project/pyoxidizer,2352.0,2457.0,,,,2.0,3057.0,,,,,,,,,,,,,,,
89,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2021-11-05 18:08:14.000,2021-06-11 17:11:55,4487.0,,1310.0,106.0,3151.0,2371.0,3328.0,2017-05-22 15:58:37,0.11.0,17.0,483.0,27,True,coala-bears,,,657.0,10.0,10.0,https://pypi.org/project/coala-bears,3034.0,3035.0,,,,2.0,151.0,,,,,,,,,,,,,,,
90,PDM,pdm-project/pdm,dependency-managers,A modern Python package manager with PEP 582 support.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2022-06-23 14:20:45.000,2022-06-21 07:31:15,1796.0,71.0,112.0,23.0,420.0,597.0,2597.0,2022-06-14 07:11:36,1.15.3,100.0,53.0,27,True,pdm,conda-forge/pdm,,29.0,,,https://pypi.org/project/pdm,40363.0,42034.0,https://anaconda.org/conda-forge/pdm,2022-06-14 12:31:47.614,15042.0,3.0,3.0,,,,,,,,,,,,,,,
91,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2022-06-11 11:48:14.000,2022-06-11 11:48:14,688.0,5.0,102.0,20.0,121.0,142.0,2139.0,2022-05-19 19:59:12,2.4,10.0,32.0,27,True,vulture,conda-forge/vulture,,18.0,1740.0,1740.0,https://pypi.org/project/vulture,304008.0,304787.0,https://anaconda.org/conda-forge/vulture,2022-05-20 07:12:50.897,54551.0,1.0,,2.0,,,,,,,,,,,,,,
92,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-06-15 13:09:02.000,2022-05-25 00:21:34,3292.0,8.0,562.0,94.0,528.0,159.0,1673.0,,,,375.0,27,True,diamond,,,77.0,90.0,90.0,https://pypi.org/project/diamond,44864.0,44864.0,,,,2.0,,,,,,,,,,,,,,,,
93,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-06-10 23:24:01.000,2022-06-10 23:24:01,1399.0,11.0,226.0,93.0,363.0,414.0,1407.0,2022-05-29 15:21:19,0.13.6,7.0,36.0,27,True,pybuilder,conda-forge/pybuilder,,81.0,,,https://pypi.org/project/pybuilder,18330.0,18682.0,https://anaconda.org/conda-forge/pybuilder,2022-05-29 11:42:08.336,14099.0,3.0,,,,,,,,,,,,,,,,
