,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
55,pip-tools,jazzband/pip-tools,dependency-managers,A set of tools to keep your pinned Python dependencies fresh.,,https://github.com/jazzband/pip-tools,https://github.com/jazzband/pip-tools,BSD-3-Clause,2012-09-10 08:50:26.000,2022-07-11 18:03:08.000,2022-06-30 06:16:23,1733.0,32.0,456.0,100.0,785.0,730.0,6039.0,2022-06-30 09:23:47,6.8.0,54.0,168.0,31,True,pip-tools,conda-forge/pip-tools,,103.0,,,https://pypi.org/project/pip-tools,7912391.0,7913936.0,https://anaconda.org/conda-forge/pip-tools,2022-05-24 05:42:55.372,41719.0,2.0,,,,,,,,,,,,,,,,
56,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2022-07-01 19:58:51.000,2022-07-01 19:08:49,1461.0,17.0,150.0,49.0,157.0,210.0,1411.0,,,10.0,63.0,31,True,doit,conda-forge/doit,,64.0,987.0,987.0,https://pypi.org/project/doit,297113.0,299037.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,105856.0,2.0,,,,,,,,,,,,,,,,
57,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,,2011-12-13 19:36:32.000,2022-07-03 21:17:25.000,2016-03-04 01:16:26,1004.0,,369.0,47.0,261.0,462.0,1350.0,,,1.0,95.0,31,False,nose,conda-forge/nose,,399.0,127282.0,127282.0,https://pypi.org/project/nose,5136707.0,5167573.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,2284089.0,2.0,,,,,,,,,,,,,,,,
58,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2022-07-12 12:47:36.000,2022-07-12 12:47:35,458.0,11.0,180.0,6.0,202.0,145.0,473.0,2021-11-11 20:59:17,3.3.1,28.0,64.0,31,True,coveralls,conda-forge/coveralls,['pytest'],6.0,22225.0,22225.0,https://pypi.org/project/coveralls,538351.0,549038.0,https://anaconda.org/conda-forge/coveralls,2021-11-12 20:59:06.844,705383.0,2.0,,,,,,,,,,,,,,,,
59,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2022-07-11 20:10:55.000,2022-07-11 20:10:40,2488.0,90.0,202.0,62.0,172.0,156.0,5843.0,2022-04-29 20:46:28,1.5.8,23.0,30.0,30,True,scalene,,,61.0,114.0,114.0,https://pypi.org/project/scalene,6310.0,6310.0,,,,2.0,,,,,,,,,,,,,,,,
60,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2022-05-23 07:00:21.000,2021-10-23 09:17:21,311.0,,294.0,60.0,122.0,94.0,4378.0,2021-10-23 09:23:42,0.4.11,4.0,51.0,30,True,pipreqs,conda-forge/pipreqs,,98.0,11547.0,11547.0,https://pypi.org/project/pipreqs,220285.0,220667.0,https://anaconda.org/conda-forge/pipreqs,2022-04-08 21:43:21.706,26762.0,2.0,,,,,,,,,,,,,,,,
61,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/michaeljones/breathe,https://github.com/michaeljones/breathe,,2009-02-03 18:52:25.000,2022-07-05 19:28:55.000,2022-07-05 19:17:56,1722.0,27.0,158.0,16.0,334.0,381.0,608.0,2022-06-20 18:54:02,4.34.0,41.0,103.0,30,False,breathe,conda-forge/breathe,,132.0,7044.0,7044.0,https://pypi.org/project/breathe,278566.0,283482.0,https://anaconda.org/conda-forge/breathe,2022-06-21 01:45:19.926,337636.0,2.0,345.0,,,,,,,,,,,,,,,
62,setuptools_scm,pypa/setuptools_scm,build-tools,the blessed package to manage your versions by scm tags.,,https://github.com/pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2022-07-11 20:49:26.454,2022-07-11 13:18:52,1347.0,67.0,157.0,23.0,333.0,338.0,599.0,2022-07-11 12:26:57,7.0.5,49.0,107.0,30,True,setuptools_scm,conda-forge/setuptools_scm,,78.0,,,https://pypi.org/project/setuptools_scm,18409736.0,18423734.0,https://anaconda.org/conda-forge/setuptools_scm,2022-07-11 20:49:26.454,1063872.0,3.0,,,,,,,,,,,,,,,,
63,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2022-07-07 03:11:27.000,2022-04-12 08:30:29,619.0,,105.0,17.0,170.0,159.0,517.0,2022-03-26 22:16:11,2.5.3,23.0,64.0,30,True,pylint-django,conda-forge/pylint-django,['pylint'],36.0,18220.0,18220.0,https://pypi.org/project/pylint-django,718979.0,720342.0,https://anaconda.org/conda-forge/pylint-django,2022-04-07 12:02:14.331,96347.0,2.0,212.0,,,,,,,,,,,,,,,
64,numpydoc,numpy/numpydoc,documentation,Numpys Sphinx extensions.,,https://github.com/numpy/numpydoc,https://github.com/numpy/numpydoc,,2013-07-24 16:23:39.000,2022-07-13 12:55:05.000,2022-07-13 12:55:05,520.0,38.0,129.0,36.0,241.0,118.0,216.0,2022-06-09 21:26:00,1.4.0,12.0,71.0,30,False,numpydoc,conda-forge/numpydoc,['sphinx'],57.0,32649.0,32649.0,https://pypi.org/project/numpydoc,2080671.0,2098373.0,https://anaconda.org/conda-forge/numpydoc,2022-06-10 00:33:18.406,1168354.0,2.0,,,,,,,,,,,,,,,,
65,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2022-07-05 13:32:55.000,2022-04-02 15:07:32,305.0,,906.0,232.0,111.0,96.0,15100.0,,,23.0,27.0,29,True,pysnooper,conda-forge/pysnooper,,19.0,711.0,711.0,https://pypi.org/project/pysnooper,139456.0,140728.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,48359.0,1.0,,,,,,,,,,,,,,,,
66,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2022-07-12 08:31:39.000,2022-07-12 08:31:29,720.0,51.0,184.0,51.0,100.0,89.0,4561.0,,,24.0,40.0,29,True,pyinstrument,conda-forge/pyinstrument,,13.0,793.0,793.0,https://pypi.org/project/pyinstrument,381689.0,383393.0,https://anaconda.org/conda-forge/pyinstrument,2022-07-10 16:18:25.153,119323.0,2.0,,,,,,,,,,,,,,,,
67,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2022-07-08 17:27:54.000,2022-04-28 17:39:04,1348.0,1.0,1496.0,156.0,591.0,543.0,4132.0,,,15.0,109.0,29,True,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],146.0,16.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2278999.0,2314549.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2021-09-17 07:30:33.268,2524098.0,2.0,,,,,,,,,,,,,,,,
68,mimesis,lk-geimfari/mimesis,testing,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2022-07-10 14:53:19.000,2022-07-10 14:53:10,2250.0,56.0,285.0,68.0,899.0,300.0,3675.0,2022-06-22 12:05:35,5.5.0,36.0,109.0,29,True,mimesis,conda-forge/mimesis,,3.0,,,https://pypi.org/project/mimesis,221334.0,222417.0,https://anaconda.org/conda-forge/mimesis,2022-06-22 15:46:13.861,25908.0,2.0,336.0,,,,,,,,,,,,,,,
69,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,,2011-05-13 23:44:30.000,2022-07-14 10:40:50.000,2022-07-14 10:40:50,1169.0,10.0,189.0,46.0,235.0,154.0,2417.0,,,11.0,84.0,29,False,pudb,conda-forge/pudb,,130.0,3222.0,3222.0,https://pypi.org/project/pudb,172240.0,174101.0,https://anaconda.org/conda-forge/pudb,2022-01-11 21:31:34.620,134063.0,1.0,,,,,,,,,,,,,,,,
70,pex,pantsbuild/pex,packaging,A library and tool for generating .pex (Python EXecutable) files.,,https://github.com/pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2022-07-14 12:55:39.000,2022-07-13 22:25:51,1189.0,73.0,217.0,57.0,955.0,754.0,2122.0,2022-07-13 22:55:20,2.1.98,100.0,106.0,29,True,pex,,,133.0,,,https://pypi.org/project/pex,352981.0,383291.0,,,,2.0,939639.0,,,,,,,,,,,,,,,
71,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2022-03-30 15:57:10.000,2021-12-30 16:31:44,354.0,,133.0,27.0,74.0,117.0,1573.0,,,12.0,49.0,29,True,ipdb,conda-forge/ipdb,,62.0,33393.0,33393.0,https://pypi.org/project/ipdb,2657735.0,2661517.0,https://anaconda.org/conda-forge/ipdb,2021-06-24 04:21:01.798,272318.0,1.0,,,,,,,,,,,,,,,,
72,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,,2010-07-22 10:13:12.000,2022-06-20 05:42:08.640,2019-10-16 17:48:40,1195.0,,153.0,36.0,151.0,125.0,1425.0,2016-07-28 10:37:00,1.0.0,2.0,76.0,29,False,logbook,conda-forge/logbook,,50.0,3297.0,3297.0,https://pypi.org/project/logbook,1377519.0,1379324.0,https://anaconda.org/conda-forge/logbook,2022-06-20 05:42:08.640,72107.0,2.0,280.0,,,,,,,,,,,,,,,
73,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2022-07-05 05:24:45.000,2022-07-05 05:24:44,220.0,8.0,65.0,8.0,131.0,96.0,772.0,2022-07-01 18:01:33,22.7.1,24.0,56.0,29,True,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],44.0,9951.0,9951.0,https://pypi.org/project/flake8-bugbear,1496451.0,1513378.0,https://anaconda.org/conda-forge/flake8-bugbear,2022-07-02 18:37:51.018,592469.0,2.0,,,,,,,,,,,,,,,,
74,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2022-06-12 16:15:40.631,2021-11-08 16:54:56,224.0,,75.0,10.0,43.0,71.0,751.0,2021-11-08 16:58:17,6.6.0,19.0,30.0,29,True,colorlog,conda-forge/colorlog,,,16485.0,16485.0,https://pypi.org/project/colorlog,7947809.0,7961450.0,https://anaconda.org/conda-forge/colorlog,2022-06-12 16:15:40.631,1023137.0,2.0,,,,,,,,,,,,,,,,
75,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,,2015-04-14 19:22:42.000,2022-07-11 21:57:53.000,2022-04-21 23:06:03,384.0,1.0,178.0,19.0,236.0,186.0,509.0,2022-07-04 14:37:44,3.1.1,19.0,43.0,29,False,pytest-html,conda-forge/pytest-html,['pytest'],93.0,22191.0,22191.0,https://pypi.org/project/pytest-html,2347882.0,2351836.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,245167.0,2.0,,,,,,,,,,,,,,,,
76,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,,2017-05-08 20:14:30.000,2022-06-14 10:55:03.000,2022-02-14 23:25:40,1098.0,,83.0,19.0,100.0,99.0,505.0,,,21.0,44.0,29,False,parso,conda-forge/parso,,8.0,209079.0,209079.0,https://pypi.org/project/parso,16432990.0,16587920.0,https://anaconda.org/conda-forge/parso,2021-12-01 05:04:36.494,8521202.0,2.0,,,,,,,,,,,,,,,,
77,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2022-06-29 06:35:26.000,2022-05-24 02:24:10,227.0,5.0,105.0,21.0,60.0,40.0,415.0,2022-05-24 02:13:54,1.5.0,21.0,37.0,29,True,ddt,conda-forge/ddt,,9.0,4298.0,4298.0,https://pypi.org/project/ddt,265974.0,267075.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932,70501.0,2.0,,,,,,,,,,,,,,,,
78,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2022-07-07 23:20:47.000,2022-06-22 04:41:01,431.0,2.0,457.0,165.0,143.0,166.0,8681.0,2022-06-22 04:50:45,0.15.1.0,9.0,40.0,28,True,gdbgui,,,124.0,180.0,180.0,https://pypi.org/project/gdbgui,228626.0,229006.0,,,,2.0,9136.0,,,,,,,,,,,,,,,
79,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2022-06-21 17:38:06.000,2022-05-19 22:15:32,444.0,9.0,294.0,107.0,254.0,168.0,8664.0,2022-05-17 00:32:44,0.3.12,18.0,29.0,28,True,py-spy,conda-forge/py-spy,,82.0,,,https://pypi.org/project/py-spy,898581.0,909684.6666666666,https://anaconda.org/conda-forge/py-spy,2021-12-18 07:06:29.610,321367.0,2.0,9301.0,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,1107.6666666666667,400350.0,,
80,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2022-07-13 20:39:22.000,2022-06-27 03:52:10,523.0,15.0,220.0,64.0,377.0,378.0,5233.0,2022-05-28 04:01:10,1.1.0,23.0,79.0,28,True,pipx,conda-forge/pipx,,109.0,,,https://pypi.org/project/pipx,541352.0,541994.0,https://anaconda.org/conda-forge/pipx,2022-06-10 20:42:56.604,4500.0,3.0,,,,,,,,,,,,,,,,
81,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2022-07-14 12:18:12.000,2022-07-14 12:18:12,1954.0,117.0,177.0,38.0,881.0,598.0,3378.0,2022-06-01 13:56:29,2022.05.31,94.0,83.0,28,True,,conda-forge/mamba,,310.0,,,,,87432.0,https://anaconda.org/conda-forge/mamba,2022-06-01 14:47:06.240,3497282.0,3.0,,,,,,,,,,,,,,,,
82,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1311.0,106.0,3152.0,2371.0,3342.0,2017-05-22 15:58:37,0.11.0,17.0,483.0,28,False,coala-bears,,,657.0,10.0,10.0,https://pypi.org/project/coala-bears,5960.0,5961.0,,,,2.0,152.0,,,,,,,,,,,,,,,
83,vulture,jendrikseipp/vulture,refactoring,Find dead Python code.,,https://github.com/jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647,2022-07-11 13:41:41.000,2022-07-11 13:41:41,693.0,10.0,105.0,20.0,125.0,145.0,2161.0,2022-07-03 20:36:39,2.5,10.0,33.0,28,True,vulture,conda-forge/vulture,,17.0,1781.0,1781.0,https://pypi.org/project/vulture,339112.0,339894.0,https://anaconda.org/conda-forge/vulture,2022-05-20 07:12:50.897,55555.0,1.0,,,,,,,,,,3.0,,,,,,
84,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,,2013-06-08 22:55:54.000,2022-07-13 21:01:06.000,2022-07-13 21:01:06,607.0,19.0,432.0,72.0,238.0,131.0,1459.0,,,6.0,83.0,28,False,pyelftools,conda-forge/pyelftools,,62.0,3619.0,3619.0,https://pypi.org/project/pyelftools,1335295.0,1336522.0,https://anaconda.org/conda-forge/pyelftools,2022-04-11 00:29:59.069,93284.0,2.0,,,,,,,,,,,,,,,,
85,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2022-07-14 06:18:55.000,2022-07-14 06:10:57,1608.0,244.0,222.0,43.0,336.0,351.0,1436.0,2022-06-27 03:22:17,0.3.8,16.0,97.0,28,True,briefcase,,,66.0,,,https://pypi.org/project/briefcase,4203.0,4203.0,,,,2.0,,,,,,,,,,,,,,,,
86,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2022-07-12 16:59:30.000,2022-07-11 22:06:33,818.0,53.0,167.0,54.0,271.0,163.0,1037.0,2022-07-05 08:03:05,6.0.0,4.0,47.0,28,True,pytest-bdd,conda-forge/pytest-bdd,['pytest'],105.0,,,https://pypi.org/project/pytest-bdd,551278.0,552547.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114,48245.0,2.0,,,,,,,,,,,,,,,,
87,alabaster,bitprophet/alabaster,documentation,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",,https://github.com/bitprophet/alabaster,https://github.com/bitprophet/alabaster,,2013-12-07 00:03:15.000,2022-05-06 18:17:17.000,2021-09-24 20:53:41,351.0,,162.0,20.0,79.0,54.0,647.0,,,5.0,28.0,28,False,alabaster,conda-forge/alabaster,['sphinx'],58.0,67370.0,67370.0,https://pypi.org/project/alabaster,6845455.0,6905072.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,4292433.0,2.0,,,,,,,,,,,,,,,,
88,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,,2012-06-26 09:52:15.000,2022-07-14 09:46:18.000,2022-07-14 09:29:51,9961.0,25.0,4704.0,1065.0,319.0,4674.0,24004.0,2022-01-03 10:35:57,1.6,7.0,117.0,27,False,sqlmap,,,49.0,,,https://pypi.org/project/sqlmap,5583.0,5583.0,,,,2.0,,,,,,,,,,,,,,,,
89,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2022-07-12 12:10:08.000,2022-07-01 01:45:30,6350.0,414.0,167.0,57.0,108.0,206.0,3915.0,2022-06-05 23:21:25,pyoxidizer/0.22.0,19.0,46.0,27,True,pyoxidizer,,,278.0,,,https://pypi.org/project/pyoxidizer,1951.0,2064.0,,,,2.0,3403.0,,,,,,,,,,,,,,,
90,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2022-07-12 19:37:06.000,2022-07-05 10:21:00,941.0,47.0,338.0,38.0,440.0,362.0,2871.0,,,10.0,122.0,27,True,factory_boy,conda-forge/factory_boy,,160.0,,,https://pypi.org/project/factory_boy,2194302.0,2195756.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,101803.0,2.0,,,,,,,,,,,,,,,,
91,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2022-07-14 05:56:13.000,2022-07-14 05:55:03,1891.0,142.0,119.0,25.0,458.0,637.0,2758.0,2022-06-28 04:42:40,1.15.4,100.0,61.0,27,True,pdm,conda-forge/pdm,,15.0,,,https://pypi.org/project/pdm,49032.0,50942.0,https://anaconda.org/conda-forge/pdm,2022-06-28 10:38:12.878,19101.0,3.0,3.0,,,,,,,,,,,,,,,
92,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2022-07-11 15:43:50.000,2022-06-30 16:48:13,1163.0,9.0,260.0,49.0,329.0,172.0,2382.0,2022-02-16 22:16:52,1.2.0,6.0,63.0,27,True,detect-secrets,,,78.0,,,https://pypi.org/project/detect-secrets,419538.0,419538.0,,,,2.0,,,,,,,,,,,,,,,,
93,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2022-06-25 01:47:00.000,2022-06-25 01:47:00,3297.0,9.0,563.0,94.0,528.0,163.0,1676.0,,,,379.0,27,True,diamond,,,73.0,96.0,96.0,https://pypi.org/project/diamond,46647.0,46647.0,,,,2.0,,,,,,,,,,,,,,,,
94,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-06-10 23:24:01.000,2022-06-10 23:24:01,1399.0,11.0,225.0,93.0,363.0,414.0,1413.0,2022-05-29 15:21:19,0.13.6,7.0,36.0,27,True,pybuilder,conda-forge/pybuilder,,81.0,,,https://pypi.org/project/pybuilder,17099.0,17473.0,https://anaconda.org/conda-forge/pybuilder,2022-05-29 11:42:08.336,15351.0,3.0,,,,,,,,,,,,,,,,
95,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2022-07-07 04:15:29.000,2022-07-07 04:15:29,2563.0,198.0,133.0,25.0,228.0,170.0,1354.0,,,16.0,70.0,27,True,rope,conda-forge/rope,,73.0,,,https://pypi.org/project/rope,767415.0,779492.0,https://anaconda.org/conda-forge/rope,2022-06-23 23:14:15.053,760867.0,2.0,,,,,,,,,,-9.0,,,,,,
96,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2022-05-28 10:44:12.000,2022-05-12 13:13:07,526.0,1.0,95.0,31.0,75.0,140.0,1351.0,,,16.0,51.0,27,True,radon,conda-forge/radon,,20.0,2616.0,2616.0,https://pypi.org/project/radon,456818.0,457561.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,42389.0,1.0,,,,,,,,,,,,,,,,
97,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2022-07-13 21:41:53.000,2022-07-08 05:02:53,430.0,56.0,111.0,30.0,258.0,86.0,1322.0,2022-06-29 15:15:47,2.0.0,10.0,37.0,27,True,safety,conda-forge/safety,,46.0,,,https://pypi.org/project/safety,991929.0,999084.0,https://anaconda.org/conda-forge/safety,2022-06-29 02:04:09.663,33664.0,2.0,175575.0,,,,,,,,,,,,,,,
98,pdoc,mitmproxy/pdoc,documentation,API Documentation for Python Projects.,,https://github.com/mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000,2022-06-28 11:42:46.000,2022-06-23 10:21:47,780.0,37.0,134.0,26.0,152.0,248.0,1270.0,,,,37.0,27,True,pdoc,,,10.0,729.0,729.0,https://pypi.org/project/pdoc,108035.0,108035.0,,,,2.0,,,,,,,,,,,,,,,,
99,nose2,nose-devs/nose2,testing,"The successor to nose, based on unittest2.",,https://github.com/nose-devs/nose2,https://github.com/nose-devs/nose2,,2011-12-14 15:33:15.000,2022-07-04 17:09:13.000,2022-05-13 19:47:17,1045.0,4.0,126.0,24.0,264.0,205.0,716.0,,,5.0,73.0,27,False,nose2,conda-forge/nose2,,50.0,4995.0,4995.0,https://pypi.org/project/nose2,531724.0,532881.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,57882.0,2.0,,,,,,,,,,,,,,,,
100,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,,2013-02-20 22:19:04.000,2022-05-17 12:27:04.000,2022-01-24 01:11:19,143.0,,45.0,15.0,55.0,36.0,491.0,,,4.0,21.0,27,True,mccabe,conda-forge/mccabe,,8.0,280660.0,280660.0,https://pypi.org/project/mccabe,22598313.0,22663813.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,4781511.0,1.0,,,,,,,,,,,,,,,,
101,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/ines/wasabi,https://github.com/ines/wasabi,MIT,2018-11-17 14:40:55.000,2022-03-30 15:35:36.850,2022-03-30 10:27:36,232.0,,20.0,9.0,15.0,3.0,343.0,2022-03-30 10:28:17,0.9.1,34.0,8.0,27,True,wasabi,conda-forge/wasabi,,5.0,19933.0,19933.0,https://pypi.org/project/wasabi,3741327.0,3761855.0,https://anaconda.org/conda-forge/wasabi,2022-03-30 15:35:36.850,841678.0,3.0,,,,,,,,,,,,,,,,
